epoch,train_loss,train_acc,val_loss,val_accuracy,val_kappa,val_macro_f1,time_s
1,0.9082851499367374,0.8346690853122252,0.4315258310527547,0.8578034682080925,0.7087886146757513,0.7048335208496599,34.309088706970215
2,0.7152138894773942,0.8332481310466139,0.42089280371819976,0.8503746521087562,0.6939695452328181,0.6934240785138602,21.68436598777771
3,0.6797346132322293,0.8379095206684257,0.40304912890249184,0.8508456433311925,0.6993819393732175,0.6961642288406477,21.14337921142578
4,0.6471121660168052,0.8395585971855761,0.39778954752173984,0.853735816741597,0.7044267401596755,0.7012385856973167,21.195494890213013
5,0.6343140987568392,0.839429419525066,0.38622109820375194,0.8574823378291586,0.7112462840710168,0.7092821531020872,21.949297666549683
6,0.6232823124267702,0.8400093447669306,0.3836967161870748,0.8579105116677371,0.7108350411391441,0.7090154939443121,22.358221292495728
7,0.6097428671041343,0.8400120932277925,0.3765853560003076,0.8581674159708842,0.7158511674714523,0.7132418272425941,23.16944146156311
8,0.6017546956559521,0.8428649956024626,0.3747202399858913,0.8552130164846928,0.7067436491578947,0.7061335728003808,23.033023357391357
9,0.6011223394344832,0.8426616094986807,0.3715601252063748,0.8546777991864697,0.7091513592429004,0.7089871354363175,23.832157850265503
10,0.5983910622820575,0.8418947889182058,0.36704070821605433,0.8577392421323057,0.7142959612653053,0.7116554530435711,24.716172218322754
11,0.6002015194955882,0.8425159410729991,0.36531934432575314,0.8581674159708842,0.716819597482581,0.7142596185548813,24.802390336990356
12,0.5918775270014471,0.8417298812664907,0.36282596308909465,0.8593877114108328,0.7175031475997806,0.7136747299776314,25.077787160873413
13,0.5934853241267932,0.8435273746701847,0.36238878048091866,0.8569471205309356,0.712142470152902,0.7089733078441436,22.246652364730835
14,0.5931005818175809,0.8426561125769569,0.35896331389791336,0.858766859344894,0.7171547782088964,0.713359414525253,23.057589769363403
15,0.5900656168405902,0.8422246042216359,0.3609997532281604,0.8582744594305288,0.7167084713334233,0.7127976315631525,22.11431097984314
16,0.5883546177051538,0.844516820580475,0.360228030552186,0.8578462855919503,0.7170782964740948,0.71313456847844,22.475133180618286
