epoch,train_loss,train_acc,val_loss,val_accuracy,val_kappa,val_macro_f1,time_s
1,1.0337954949392458,0.8309194711538461,0.4832819184777671,0.8357953329051595,0.6706444770022308,0.6898828155485696,38.04330515861511
2,0.7931957665221058,0.8139614291958042,0.46262842700526585,0.8442731749090131,0.6803643771070904,0.6918351903525698,19.454809427261353
3,0.7607756480611232,0.8175753933566433,0.47417523040554044,0.844829800899165,0.6809208976934814,0.6906798306641778,19.10468077659607
4,0.7429273462261675,0.8187855113636363,0.4922934301090659,0.838728323699422,0.6716860412092195,0.6854811314381621,21.582019090652466
5,0.7370737828108802,0.8186134178321678,0.47344418521791065,0.8469920787839863,0.6814475163169702,0.6895394673099723,19.33126997947693
6,0.7354265461783711,0.817340472027972,0.4714636199146005,0.8469064440162706,0.6846016909462425,0.6928002470294983,19.229902267456055
7,0.733341188588091,0.819217111013986,0.4777951573175834,0.8391993149218583,0.6715387036758932,0.6842054946336017,20.08844518661499
8,0.7317792288863396,0.8177502185314686,0.4711795716016713,0.8450438878184543,0.6821102417905447,0.6931566462620472,19.97977328300476
9,0.7318802476026924,0.8170973557692308,0.473329833150229,0.8476129308499251,0.6867061706385245,0.6953845078312115,20.7554874420166
10,0.7297645173814283,0.8162013767482518,0.46554267483027073,0.8483836437593663,0.687809837677003,0.696406992180525,21.14393901824951
11,0.7342006257376124,0.8156304632867133,0.474039933205391,0.8404838364375936,0.6748702499197703,0.687129408911278,21.20937156677246
12,0.7280961117470204,0.8153518356643357,0.4712597129129159,0.8451509312780989,0.6840158896802431,0.6935317251078276,21.129196166992188
13,0.7271889156018817,0.8175999781468531,0.47034879777523875,0.843159922928709,0.6792742603834749,0.6894670814772657,21.22868013381958
14,0.726368519654207,0.8167531687062937,0.46335805060106283,0.845943052879469,0.6815023582468562,0.6905426229889977,21.287418842315674
15,0.7260923045096558,0.8160320148601399,0.473968463854753,0.8433954185399272,0.6816198418269086,0.6926107727097752,22.03434920310974
