epoch,train_loss,train_acc,val_loss,val_accuracy,val_kappa,val_macro_f1,time_s
1,0.6054993131224252,0.8318524096385542,0.2785864202568861,0.8701776921430101,0.7456374176017164,0.7385978689925227,68.1632182598114
2,0.5036319415894064,0.8551635111876076,0.2532646815676152,0.8891029758081781,0.780836187654842,0.756929803438539,63.14654183387756
3,0.4610786958934062,0.8662596815834768,0.250812996307169,0.8976878612716763,0.7960290692381649,0.7699979116513658,62.612958908081055
4,0.4375642483623897,0.8722891566265061,0.25140424741486306,0.8801969599657461,0.7658426491407462,0.7572172079945474,62.18113875389099
5,0.4146989311030188,0.877035821858864,0.2518212893174543,0.8948405052451295,0.7913088261346861,0.7648456010803176,64.40178084373474
6,0.3981287393003623,0.8821778184165232,0.2657362798440107,0.9035538428602012,0.8070367576097761,0.7741797099543569,65.24590063095093
7,0.38180264510365947,0.8866152108433735,0.24843017880158236,0.8863840719332049,0.7776030191718457,0.7636551497456241,63.14566397666931
8,0.36793661732844,0.8887935671256454,0.2657940763613982,0.8937914793406123,0.7905348266552183,0.7675109710185712,63.17906737327576
9,0.35556866772767887,0.8928786574870913,0.2624665017603526,0.8968315135945194,0.7950163608633789,0.7661116657524234,62.721617698669434
10,0.3448287441883104,0.8957105206540448,0.2634035803215529,0.8921001926782274,0.7872022313520777,0.7663393604517063,63.00249099731445
11,0.33066937049783274,0.8975984294320137,0.2581352455614965,0.8964461571397988,0.7946071133750797,0.7706200826312375,63.36381649971008
