epoch,train_loss,train_acc,val_loss,val_accuracy,val_kappa,val_macro_f1,time_s
1,0.5899276431110372,0.8416254397537379,0.30085748556488534,0.8444016270605866,0.6959832691211414,0.7024530436996714,66.06948900222778
2,0.47541645089445816,0.8625467238346526,0.2661705009064638,0.8758081781203169,0.7554351304909247,0.7526477046502237,61.05514597892761
3,0.44443922428958127,0.8722570360598065,0.2771029004120724,0.8767501605651895,0.7542694081658914,0.7427662957664536,60.58235430717468
4,0.4197852681416394,0.8789138082673703,0.27812386343852397,0.8938342967244701,0.7864032669579353,0.7609089396743847,61.59849667549133
5,0.40017704893351025,0.88470481530343,0.29097691045292845,0.8998073217726397,0.7966767196432609,0.7718746551562021,61.36971044540405
6,0.3758363011976506,0.889426671064204,0.2516106181594381,0.8889959323485335,0.7799526103117156,0.7639631069673574,62.10419797897339
7,0.3672649758091361,0.8923812664907652,0.2677044428773228,0.8998287304645686,0.7983073661695369,0.7703545677151331,61.275787115097046
8,0.3495015896977322,0.8963308047493403,0.27577911477070005,0.9037251123956326,0.8063826365828313,0.7772863000485922,62.268842697143555
9,0.34144842637434275,0.8972570360598066,0.27317698045560557,0.9003425390708628,0.8012908554671304,0.7715305581467723,62.841376066207886
10,0.32949635051091597,0.8994832893579595,0.2889110640950363,0.8971526439734532,0.7950165304517145,0.7709255622847715,61.10783362388611
11,0.3157132409485779,0.9032129507475813,0.30665480546865415,0.9025904517233997,0.8039585871482382,0.7706406234329768,62.0423264503479
12,0.30710862017988905,0.9056590809146877,0.2946152039781632,0.900834938985228,0.8014505776508074,0.7715738024172646,61.99918556213379
13,0.2991720584530738,0.9061153254177661,0.2882793108081603,0.8986726611004068,0.7983142222507665,0.7724726638697376,61.51653003692627
