epoch,train_loss,train_acc,val_loss,val_accuracy,val_kappa,val_macro_f1,time_s
1,0.6026675060081409,0.8349623033216783,0.29733327373597485,0.8967886962106615,0.7911347637267614,0.7589312250437699,66.75670766830444
2,0.49739957528860834,0.8546437937062937,0.2652998914513669,0.9021622778848213,0.8030133091783346,0.7670528630937683,63.720149993896484
3,0.4559048082373765,0.8669061407342658,0.26109199500623775,0.8876685934489402,0.7792083430142986,0.7609634150219068,62.74253749847412
4,0.43118405846591756,0.8738745629370629,0.2505495800882749,0.8889959323485335,0.7816062664871741,0.7635918655223085,62.42365908622742
5,0.4162253947545197,0.8770350743006993,0.2533344202632058,0.8842860201241705,0.7719571368400634,0.7560988241889185,62.658180952072144
6,0.39723215848882837,0.8826240166083916,0.26205409310308103,0.8882894455148791,0.7812114775395709,0.7621881091248052,62.8095281124115
7,0.3829577367530856,0.8853365384615385,0.2475351359087773,0.8948405052451295,0.7904821373338842,0.7683671595239595,62.50436544418335
8,0.36856374756614063,0.8892045454545454,0.25271256616744536,0.8976450438878184,0.7946738598100529,0.765944633245699,60.995144844055176
9,0.3589562732726946,0.8910456730769231,0.2537903213488744,0.8957182616142154,0.7929828609836431,0.7667851135374002,62.39491295814514
10,0.34146590425010875,0.8939521416083916,0.2771924823603867,0.8995932348533504,0.8001319047919158,0.7715462314366889,62.22466731071472
11,0.3325974369194886,0.8966400786713287,0.2851431183007055,0.9028473560265468,0.8049217148844517,0.7677899495064373,60.99020552635193
12,0.3214139545698764,0.8997077141608392,0.2922537552283876,0.9028473560265468,0.8051216165893499,0.7692116945618171,62.879955530166626
13,0.3130625270159379,0.9011636800699301,0.28877041707453094,0.8998073217726397,0.8000087398537733,0.7684237138085139,62.92763614654541
14,0.30382268901265236,0.9033708479020979,0.30652535891627325,0.8990794262470563,0.7990462653628378,0.7673354986902845,61.10941767692566
15,0.3006390971111026,0.9042640952797203,0.30319096461635103,0.8992935131663455,0.7992582112070394,0.7665723805326755,61.95471715927124
