epoch,train_loss,train_acc,val_loss,val_accuracy,val_kappa,val_macro_f1,time_s
1,0.8416650214959129,0.744242125984252,0.350661245971245,0.8414258188824663,0.6946999308293178,0.6942952108922356,72.52739429473877
2,0.5730814308987217,0.8380139982502187,0.2993988768817481,0.8449154356668808,0.7027981663618932,0.7107082118612187,61.51747012138367
3,0.507243628355895,0.855547353455818,0.26326333011925823,0.8805394990366089,0.7639306792081552,0.7424707537405393,61.82426953315735
4,0.46595237488431185,0.8669646762904637,0.24926990849206998,0.8821451509312781,0.7680478113941864,0.7501443698183022,65.06531977653503
5,0.43549024391982516,0.8762221128608924,0.25645002888418295,0.8973667308927424,0.7956528430009175,0.763773443061376,63.177576303482056
6,0.41681940189927835,0.8810121391076116,0.25325952007781594,0.8940912010276172,0.7900511044126118,0.763807817549586,65.38578844070435
7,0.398556857085606,0.8842054899387577,0.25518605051569365,0.8829158638407193,0.7702920744341362,0.7502811358511194,62.41791868209839
8,0.3802812599366711,0.889290791776028,0.24248968254807907,0.8925711839006637,0.787176984469,0.763961715660432,62.45227861404419
9,0.3718004160105954,0.8917432195975503,0.2594365642404651,0.8734104046242774,0.7528682686356655,0.745764338131033,63.45197868347168
10,0.3560287658897106,0.8947807305336833,0.25663970360130445,0.8928923142795975,0.7880473005385806,0.7641618122329492,62.34506344795227
11,0.3460622449466086,0.8965359798775153,0.26942572415439187,0.8929565403553843,0.7878976689395294,0.7616787433191127,63.14020323753357
12,0.33480437194277773,0.8986876640419947,0.2588237579021947,0.8882252194390923,0.779432771674954,0.7618358747055101,62.97212314605713
13,0.3281284363169433,0.899650043744532,0.262556461192563,0.89443374009848,0.7905188943177959,0.7648678459308659,61.42928457260132
14,0.31562688233358344,0.9024524278215224,0.2642940022699332,0.8929779490473132,0.7879874691627579,0.7646221708201693,62.42405915260315
15,0.3083164791907034,0.9040627734033246,0.26987271065247714,0.898587026332691,0.7977609018147775,0.7699693024181171,60.75625205039978
16,0.30586313112242225,0.9049896106736658,0.2762814437421914,0.8929137229715265,0.7876694303667336,0.7616905460043675,60.52654194831848
17,0.29847389157839066,0.9060668197725285,0.2651202538390611,0.8947334617854849,0.7900971416200709,0.7644797856084983,60.96696424484253
18,0.2959994766215538,0.9068815616797901,0.27778209665970843,0.8963177049882253,0.7937831993676597,0.7668768084611511,63.04617667198181
19,0.2941011171382656,0.9085930664916886,0.27733946839771473,0.8986726611004068,0.7980245365752544,0.7680139396740875,63.35835385322571
20,0.2964940888038289,0.906408573928259,0.27577608142836335,0.8979019481909656,0.7964535693337526,0.767614266583837,61.5594596862793
