epoch,train_loss,train_acc,val_loss,val_accuracy,val_kappa,val_macro_f1,time_s
1,0.8602172215981571,0.838927436440678,0.4517316719845298,0.845686148576322,0.6848477002968891,0.6858183506177363,46.415687799453735
2,0.6955959319109106,0.8331011652542373,0.42567863869471817,0.8530293299079427,0.699645387946488,0.6946356036719589,26.805317401885986
3,0.6554299196680352,0.8384004237288135,0.4175394821845855,0.8530293299079427,0.6996387213697612,0.6989683471273509,24.04421353340149
4,0.6256345763012485,0.8411573093220339,0.4210638624004457,0.8499464782701777,0.6945444522988611,0.694464573060994,24.952738046646118
5,0.6118311387246376,0.8412102754237288,0.41167944569553,0.8449154356668808,0.6838281349540358,0.6887173281629031,26.675453424453735
6,0.6022272464025488,0.8415836864406779,0.4101547438107404,0.8586169985013916,0.7085863914183109,0.7069971723701152,26.56210160255432
7,0.5939437793686352,0.8444544491525424,0.40520734159310584,0.8513166345536288,0.6993291247912794,0.7014983887421937,28.455060482025146
8,0.5947222037295048,0.8441551906779661,0.40776370613698376,0.8509955041746949,0.7019448063430336,0.7012008584211291,25.17840886116028
9,0.5894801197689653,0.8455852754237289,0.39997663049199195,0.8593877114108328,0.7119949225552237,0.708310868836233,26.012598991394043
10,0.5850525403932163,0.8449284957627119,0.3970730870601657,0.855148790408906,0.7062577783539852,0.7054353348416507,28.379148721694946
11,0.5841091116575508,0.8447113347457628,0.3957929767148254,0.8566259901520017,0.709293263962378,0.70596604611895,29.771836757659912
12,0.5796809072021696,0.8462155720338983,0.39351109590351874,0.8511881824020552,0.7006306207041535,0.7012862110925702,28.776227235794067
13,0.581161438754573,0.8465492584745763,0.3953313989797258,0.8525369299935774,0.7017552281821331,0.7030845112936639,28.908472537994385
14,0.5807261655422734,0.8450476694915254,0.39677701125193005,0.8590879897238278,0.7125966147978424,0.7086449038579327,29.45339298248291
15,0.5791070648643097,0.8471001059322034,0.39181532779937,0.8560693641618498,0.7091510534476813,0.7075712938744283,31.929593801498413
16,0.5757405584922946,0.84640625,0.3937665203889683,0.8540783558124598,0.7066855400876627,0.7053601368140815,30.564360857009888
17,0.5724954120048621,0.8481091101694915,0.3933612468740754,0.8546992078783986,0.7055701570187511,0.7037676056998408,26.596907377243042
18,0.5753425788202868,0.8480667372881356,0.39092158883797284,0.8623207022050953,0.7191857060316538,0.7129657538620083,27.335294008255005
19,0.5743697163615599,0.8484666313559323,0.39206043919466643,0.8575465639049454,0.7111297665962147,0.7083549452236783,26.650161266326904
20,0.5767785333117295,0.8484189618644068,0.39240498333855156,0.858788268036823,0.7121546427640377,0.7084053372245158,28.066726207733154
