epoch,train_loss,train_acc,val_loss,val_accuracy,val_kappa,val_macro_f1,time_s
1,0.5982105467618862,0.8363554414335664,0.258549888915871,0.8785913080710769,0.7564756035831337,0.7378750983442478,62.61786723136902
2,0.49317044112480374,0.859030812937063,0.2703763979015179,0.8973453222008135,0.7964270670698217,0.7661032265550028,62.22620439529419
3,0.45956994204031815,0.8670536494755244,0.24582403974393846,0.8930421751231,0.7871375458983241,0.7598669908178893,60.37834072113037
4,0.43083737869774197,0.8732162368881119,0.23852886709371063,0.8956540355384286,0.7921297214398603,0.7680968040537042,60.489259481430054
5,0.41250130406068786,0.8800835882867133,0.2344443149210395,0.8928923142795975,0.7877509579225632,0.7651755528856279,61.54869508743286
6,0.3961257374757394,0.8827250874125874,0.2388938620929381,0.8959965746092914,0.79401030813841,0.7704205277903037,62.66704869270325
7,0.38328292638224576,0.886918159965035,0.24888747218800691,0.9018411475058874,0.8041169426663718,0.7726856754657357,60.62242865562439
8,0.3626995771363181,0.8913133741258741,0.24135385833462702,0.90139156497538,0.8031788168064036,0.7769043152523556,61.31864619255066
9,0.3578066417108209,0.8920864291958042,0.24861952675131332,0.9023549561121815,0.8052179768343142,0.7773515995996488,62.39337635040283
10,0.34319720380759017,0.8943536931818182,0.26827256498657254,0.9012845215157353,0.8037535733068002,0.7739604236626321,61.152851581573486
11,0.3317321899762946,0.8978993662587412,0.2509915338706738,0.8979019481909656,0.7971199169069592,0.7701798055097443,60.6596565246582
12,0.3218065088766303,0.9004206730769231,0.25318919325069855,0.8889317062727468,0.7798504260619994,0.7609264541531087,62.20101284980774
13,0.3130548251170686,0.9020623907342658,0.27722547046505575,0.9070220509526868,0.813154001654047,0.7779200659968059,60.61776328086853
14,0.30508100549594847,0.9037587412587412,0.2760884691436231,0.9038107471633483,0.8075981446291327,0.7758476599893418,60.77156138420105
15,0.3024005710580555,0.9052529501748252,0.26677768413436337,0.9026760864911154,0.805327595528051,0.7745810113419843,62.00955367088318
16,0.293108605975189,0.9071896853146854,0.2755613997769531,0.9018197388139585,0.8038376783231459,0.7729858614087147,60.868574380874634
17,0.2877777388266573,0.9076895760489511,0.27036050703841896,0.9027189038749732,0.8052803984412292,0.7735515383695685,60.75647807121277
18,0.2879788129357939,0.9086456512237763,0.27121918832420566,0.9028259473346179,0.8055607168599848,0.7749197249557765,61.7546660900116
