epoch,train_loss,train_acc,val_loss,val_accuracy,val_kappa,val_macro_f1,time_s
1,0.6025890001296895,0.8321190987124464,0.2786411425939978,0.8980089916506101,0.7912433024900893,0.7595226703732018,68.30834460258484
2,0.4964585857839231,0.8554104077253218,0.27621683161095617,0.8820809248554913,0.7673295614230347,0.7470241082777008,63.10162377357483
3,0.45400489309687514,0.8655445278969958,0.24731949715530355,0.8951402269321345,0.7926226864091169,0.7686412773026581,62.24998593330383
4,0.4322179611685423,0.8718347639484979,0.24889898759456883,0.8950545921644187,0.7927530802045466,0.7684160173912391,62.0296471118927
5,0.4098055116140842,0.8773095493562232,0.2527636430236036,0.8991436523228431,0.7981924615149901,0.7698580607305837,61.791823387145996
6,0.39328598415015026,0.8807215665236051,0.25660088230948275,0.9036822950117748,0.8078804937943176,0.7770697710627121,62.4745876789093
7,0.3784301478773418,0.8851824034334764,0.2594788354042709,0.8978591308071077,0.7971460302273987,0.7682618023250838,63.22157049179077
8,0.3670520002718094,0.887100321888412,0.2528128078184893,0.9056090772853779,0.8105679327526927,0.78019584333323,62.78539967536926
9,0.35258857739781435,0.8905713519313305,0.26185749853827883,0.9026760864911154,0.8054176845514831,0.7756598813241355,62.19937252998352
10,0.3408861671741326,0.8933369098712446,0.2557886771452889,0.896917148362235,0.7949079654480138,0.7708556332930169,63.19865560531616
11,0.3327486605731909,0.8961266094420601,0.26510907778004694,0.8914365232284307,0.7838242922917285,0.75954909894139,62.877145528793335
12,0.3197596372819513,0.8976824034334764,0.28753682503749295,0.8999143652322843,0.799916694616914,0.7683489869872283,61.82328748703003
13,0.3130363094763852,0.900045600858369,0.28403090311758544,0.8998501391564976,0.7997593707643192,0.7687535514398196,63.77283072471619
