epoch,train_loss,train_acc,val_loss,val_accuracy,val_kappa,val_macro_f1,time_s
1,0.6056325690568886,0.831116847826087,0.2666087470682718,0.8745664739884393,0.7521008086705059,0.7401299200471557,68.59781289100647
2,0.48979870055694413,0.8577663043478261,0.25859963592461677,0.8873902804538643,0.7798918652783404,0.760913664540384,62.20518946647644
3,0.46004192846615244,0.8664510869565217,0.2278561205381866,0.8870477413830015,0.7774600473210956,0.7622596926266554,80.0848376750946
4,0.4310835042769076,0.8730597826086957,0.23908468102069272,0.8913937058445729,0.7864806246697627,0.7664277288816724,107.41474270820618
5,0.4111306684552037,0.8781521739130435,0.23502518540677747,0.8991864697067009,0.7996659949137729,0.7735699989132994,107.33578205108643
6,0.3972393707760257,0.8818586956521739,0.24211360610097574,0.9037679297794905,0.8077634025137371,0.777253596113688,113.29215717315674
7,0.38343453084820317,0.8852364130434782,0.23832625384896905,0.8927210447441661,0.7873414398711912,0.7684090334004459,120.6464684009552
8,0.3667744798028294,0.8890244565217391,0.2425497676526202,0.8976022265039606,0.7963062253012423,0.7715318824456412,117.92938327789307
9,0.35573555155333975,0.8925652173913043,0.25766298039316865,0.8879254977520874,0.780054499730497,0.7621164529964568,110.08926582336426
10,0.34271766432337886,0.8936820652173914,0.25782850144913105,0.9007707129094412,0.8026276550268626,0.7763738498190912,126.11695861816406
11,0.32795617537029664,0.8969103260869565,0.2737506989958301,0.8937700706486834,0.7903038411716998,0.7693149408203621,96.97970747947693
