epoch,train_loss,train_acc,val_loss,val_accuracy,val_kappa,val_macro_f1,time_s
1,0.9410935656005179,0.8220407608695652,0.4157173596306586,0.8553628773281953,0.703573476019304,0.6985629155561675,47.450533390045166
2,0.7385583301007521,0.8245,0.4078281578119167,0.8430956968529223,0.6836403860004069,0.6795906694799054,24.19555139541626
3,0.7154423395749475,0.8291114130434782,0.39739152590210447,0.8504816955684008,0.7007369023063807,0.6942093546484916,23.79101538658142
4,0.6910770848417722,0.8298070652173913,0.3915575700133139,0.8530721472918005,0.7009565212761137,0.6965037712354676,23.858561277389526
5,0.6713294624181496,0.8312989130434782,0.39042949294254703,0.8486833654463712,0.7004534339585959,0.6941182593216282,25.22754192352295
6,0.651898587287476,0.8317228260869565,0.3688138937950453,0.8528794690644401,0.7080731960884954,0.7013351454372856,25.1630756855011
7,0.641712241183151,0.8323614130434782,0.3857656323341595,0.8438450010704346,0.6929773898076508,0.6822790501817904,23.338920831680298
8,0.6292349059448367,0.8328940217391304,0.36065300181109294,0.8507600085634768,0.7041892096950035,0.6989688772788847,25.76813292503357
9,0.6250653748924093,0.8334130434782608,0.3446205120914129,0.8580175551273818,0.7176375045052064,0.7095568241872997,23.363079071044922
10,0.619346693946511,0.8344266304347826,0.34929089133095953,0.8564333119246414,0.7162764162155225,0.7064276655880357,24.91230869293213
11,0.6144043494799032,0.8357146739130434,0.3450874915110034,0.8585527724256048,0.7191652310737583,0.7123114554304191,25.293516159057617
12,0.6120951551513009,0.8366413043478261,0.34602077911603735,0.854313851423678,0.7120437229751281,0.7069455486468964,26.88448429107666
13,0.6129820771349441,0.8352119565217392,0.3382948774894653,0.8605009633911368,0.7215288718595889,0.7107340910359469,26.13711142539978
14,0.6110521462868893,0.8359565217391305,0.35407769283488333,0.8539284949689574,0.7142955833039561,0.709293511329441,26.182719707489014
15,0.6102411226109925,0.8350190217391305,0.3392424972409279,0.8586812245771783,0.7208127629798555,0.7108768722953327,27.403629541397095
16,0.6060168141065118,0.8369565217391305,0.3350826031993975,0.8619353457503747,0.7253348047268907,0.7150494908698605,26.030267477035522
17,0.6025763067455799,0.8377038043478261,0.3390259863172716,0.858210233354742,0.7189766749653607,0.7103771257827983,23.13257646560669
18,0.6083396812808831,0.8360135869565217,0.3359609076570224,0.8599229287090558,0.7220473915273872,0.7131701200729712,23.557023763656616
19,0.6059920997997783,0.8361086956521739,0.33578562001103357,0.861293084992507,0.7247796196426992,0.713693705114013,25.291507959365845
20,0.6030265666038559,0.8362228260869565,0.3405566689522637,0.8592592592592593,0.7221228049784426,0.7119532110259614,25.233059406280518
