epoch,train_loss,train_acc,val_loss,val_accuracy,val_kappa,val_macro_f1,time_s
1,0.9157872709058592,0.8283544580419581,0.4148418624556197,0.860715050310426,0.7146645991448684,0.7061024330417257,27.092570066452026
2,0.7305021519052437,0.8287614729020979,0.3991083538203991,0.8560907728537787,0.7083371190211998,0.6990088474038435,21.980886220932007
3,0.7059657987576794,0.8332167832167832,0.3874380861360558,0.859880111325198,0.7167615601186099,0.7050827358945163,22.691437005996704
4,0.6755989662701173,0.8370137674825174,0.37976870608853597,0.8569685292228645,0.7124991934266307,0.7036087243406375,21.53827738761902
5,0.6562228222869222,0.8367105550699301,0.3680269062420179,0.8635409976450439,0.7241457167956902,0.7136233850487721,21.401991367340088
6,0.6391773793852675,0.8379944274475525,0.3628844976851055,0.8615285806037251,0.7226062208859605,0.7121449847778736,22.43613862991333
7,0.630957034207937,0.8363472465034965,0.3559377222226024,0.8638621280239778,0.7263258893598779,0.7138046360668859,22.372360706329346
8,0.6256550591796424,0.8381310096153847,0.3512622958973921,0.8598372939413402,0.7215742614508791,0.713342135661831,22.469655990600586
9,0.620328094022796,0.8375819493006993,0.34714507981752,0.8669449796617427,0.7324724354619234,0.7182687725762337,23.169363737106323
10,0.6200110591923215,0.8396170236013986,0.3446136741571765,0.8630057803468208,0.7257867138126239,0.7150690730161491,23.622280836105347
11,0.6135972227071457,0.8380354020979021,0.3441672349857891,0.8656390494540783,0.7333799489205055,0.7206813679482076,24.127954244613647
12,0.6076835634433311,0.8401414991258741,0.34116949504542415,0.8678227360308285,0.7346040038935459,0.7228658189281003,23.76930570602417
13,0.6060135112613096,0.8405840253496504,0.34221794604425687,0.8658959537572254,0.7327335184060192,0.7198051896701411,24.300931692123413
14,0.6042245768943515,0.8408763111888112,0.3420697094458274,0.8658959537572254,0.7329736460385797,0.7208091272844721,22.7039692401886
15,0.6046492574073418,0.8411166958041958,0.33762043092206034,0.8708841789766645,0.7405340031959886,0.725355398118271,22.26308298110962
16,0.5996082597067113,0.8415373688811189,0.3401915382691967,0.8706058659815885,0.741645702708678,0.7248635378091303,22.082746028900146
17,0.599806120464271,0.8419307255244756,0.3381538530099867,0.8666880753585956,0.7338661682170777,0.7210883903760574,22.596192121505737
18,0.5979899296838413,0.841996284965035,0.3425522186579847,0.865189466923571,0.733117387334635,0.720375850896778,23.25401782989502
19,0.5981066311322926,0.8417531687062937,0.3414714772735143,0.8645686148576321,0.730315705668129,0.7194042868099635,23.64551067352295
20,0.5991828363505338,0.8425234921328671,0.33864450234911014,0.8672447013487475,0.7357042875475993,0.7218496445417721,24.506298780441284
