epoch,train_loss,train_acc,val_loss,val_accuracy,val_kappa,val_macro_f1,time_s
1,0.9340008978181844,0.8343423344947736,0.42582951048502726,0.8538214515093128,0.7011233534543619,0.6957040272290511,28.455846071243286
2,0.7333025972144671,0.8302074259581882,0.3950724479012802,0.860736459002355,0.7162064234868486,0.706218989120736,24.547679901123047
3,0.6965602415343868,0.8355427918118467,0.37880540373502847,0.8544851209591094,0.7092453957739322,0.7033463400122594,22.818008184432983
4,0.6647526050326918,0.8388093423344948,0.3611917559035941,0.8570541639905802,0.7150590558896479,0.7078528355253761,22.921040296554565
5,0.6420604343891261,0.8406739982578397,0.35452220265521683,0.8571826161421537,0.7162735714447023,0.7073868068704053,23.214650869369507
6,0.6291535828299161,0.8410305966898954,0.3592096758714084,0.8591308071076857,0.7208880716885785,0.7108033746603526,23.092154026031494
7,0.6204463519620842,0.8414280270034843,0.349613839001966,0.8573538856775851,0.7168819676971114,0.7104798338402657,23.81755542755127
8,0.6155691737204336,0.8425713196864112,0.342665362490245,0.8620637979019482,0.7252727608221229,0.7141375094668557,23.823984622955322
9,0.6084618438802081,0.8424569904181185,0.3489241537944462,0.8560907728537787,0.7165450844307307,0.7098786928148128,24.310999870300293
10,0.6057920816502523,0.842696537456446,0.34909587599906544,0.8614429458360094,0.7267954830117697,0.7179505185995979,24.690104007720947
11,0.6011107515398036,0.84415287456446,0.3444342638653635,0.8631770498822522,0.7297440852285955,0.7188658049304462,24.895437240600586
12,0.6032404430947114,0.8446047473867596,0.34323671112505766,0.8649111539284949,0.7312776137937216,0.7188345343372011,25.810368299484253
13,0.595014997963769,0.8454812717770035,0.3399348855054505,0.8592806679511882,0.7213351382094978,0.712391461028178,30.08024024963379
14,0.5949599393802203,0.8451137848432055,0.34129591153592054,0.8602868764718475,0.7225307858659701,0.7110803120782677,40.177984952926636
15,0.594758537278779,0.8439187717770035,0.34358367284955676,0.8628559195033183,0.727546761454593,0.7143163479925684,27.68738079071045
16,0.5926989647246474,0.8464612369337979,0.3450121745950493,0.8596660244059088,0.7235269269680367,0.7152998762910212,33.47319555282593
