epoch,train_loss,train_acc,val_loss,val_accuracy,val_kappa,val_macro_f1,time_s
1,0.8698450128647506,0.7374619565217392,0.3294544611489063,0.8456219225005353,0.6976057228809541,0.6723399939394942,67.04480481147766
2,0.5801743258088261,0.8363396739130434,0.2801841007471021,0.8567544423035752,0.7175973648221355,0.7020997020777072,63.23849964141846
3,0.5134548150605964,0.8550978260869565,0.24895043631653105,0.8719760222650396,0.7488606271073832,0.7337991079035906,63.44162106513977
4,0.47562428275765706,0.8630570652173913,0.24110876341188675,0.8828088203810747,0.7694832338538402,0.7551464702935613,62.58070516586304
5,0.45027661605220587,0.8694972826086956,0.2524461633601754,0.8681224577178335,0.7421583912771772,0.7344058122879648,62.276506423950195
6,0.4315749873420844,0.8740271739130435,0.2635040429779262,0.8815457075572682,0.7663428272445549,0.7355433067778143,61.55502772331238
7,0.4190048046956433,0.8770163043478261,0.24154264897176267,0.8902804538642689,0.7834518916973165,0.7578538929365812,63.43783521652222
8,0.39863123036415143,0.8824347826086957,0.24586262612648865,0.878270177692143,0.7615240404109653,0.750936184811521,61.96177792549133
9,0.38797096707521733,0.8847010869565217,0.2402013184297754,0.8936844358809677,0.7886832266533506,0.7619441326784997,62.21048378944397
10,0.37153451697195694,0.8869211956521739,0.23984253074196424,0.8890815671162492,0.7797875269502741,0.7591224355718496,62.84854030609131
11,0.3649520133578991,0.888633152173913,0.24342765141572795,0.8847570113466067,0.7736206249501858,0.757722863734189,62.297584772109985
12,0.347367621633684,0.8924592391304348,0.24358611220686915,0.8874330978377221,0.7780424414142676,0.7603207503901203,62.23299789428711
13,0.34438100737893407,0.8941820652173913,0.25078063811761914,0.8960179833012203,0.7931921773339705,0.7667348964697307,62.86898231506348
14,0.33379396960697766,0.8956603260869566,0.24998574909855584,0.9004923999143652,0.800864244531001,0.7710863132935419,63.054723501205444
15,0.326058319134922,0.8972255434782609,0.25464192722019646,0.8982230785698994,0.7968837539602847,0.768398299126725,62.95397591590881
16,0.321072716249324,0.9000135869565218,0.2580709824523683,0.9001498608435025,0.8006507004941161,0.7701686663899023,64.30005049705505
17,0.3154843930573906,0.9007228260869565,0.25075613328227697,0.8971740526653822,0.7944384639756182,0.766605542651962,62.65844106674194
18,0.31378863533834345,0.9001983695652174,0.26046403614132024,0.898865339327767,0.7985937549770699,0.769867804872119,63.45421481132507
19,0.3077999157726862,0.9015951086956522,0.2554520780988854,0.8952900877756369,0.7919191337639383,0.7662692898538808,62.71183133125305
