epoch,train_loss,train_acc,val_loss,val_accuracy,val_kappa,val_macro_f1,time_s
1,0.9463624777451588,0.8229050429184549,0.42479119049730124,0.8449582530507386,0.6873941945446451,0.6881297147812568,41.82667899131775
2,0.7436630319016475,0.8210675965665236,0.40737969850516376,0.8436309141511453,0.6858300105753515,0.6828913690469409,26.76564645767212
3,0.7064447422638046,0.8250295064377683,0.3884595510258942,0.8558552772425605,0.7080109877694263,0.7017327788098777,23.415398597717285
4,0.6766364161580816,0.8283315450643777,0.38387967915928384,0.85208734746307,0.7055022230052312,0.7027647549073752,23.38572072982788
5,0.6572987682051309,0.8283074034334764,0.37456476200213273,0.8542710340398202,0.7084024593804142,0.703016373909088,24.34520721435547
6,0.6409191508807747,0.8308074034334764,0.3716515957801941,0.8450867052023121,0.6925048753189226,0.694533765282334,24.377254009246826
7,0.6363881399297512,0.8305418454935622,0.36536132324318693,0.8557482337829159,0.7128199866264906,0.7080957722542237,26.533979177474976
8,0.6263783517321243,0.8321834763948498,0.362876397013039,0.8512952258616998,0.7061121664498491,0.7055948795271022,26.491506576538086
9,0.6220350391403482,0.8329747854077253,0.3532866625722599,0.8515093127809891,0.7058798841705094,0.7054365976788379,26.750486135482788
10,0.6161751507984207,0.8332403433476395,0.353047105164497,0.8576536073645901,0.7155313096422341,0.7094950029074414,27.08357572555542
11,0.6177991271332136,0.833468347639485,0.3540752572048351,0.8598587026332691,0.7203586635239342,0.7135083860771037,27.411046743392944
12,0.6153133672817408,0.8347639484978541,0.352647788801915,0.8568828944551488,0.715617164068862,0.7115646845328051,27.652909755706787
13,0.616327205075212,0.8330820815450644,0.35187492279399263,0.8596660244059088,0.7208511870469837,0.7148355622707502,27.4934823513031
14,0.6141329192670428,0.8342837982832618,0.35446301050080625,0.8556625990152001,0.7157167901121994,0.7113531672846389,24.586936235427856
15,0.6091152225391722,0.8360917381974249,0.35597015343633587,0.8520017126953543,0.709978438422153,0.7076857985372933,24.462519884109497
16,0.6104792001349277,0.8344045064377682,0.34930585115092055,0.8573538856775851,0.7166645935566824,0.7133880055226312,25.179210901260376
17,0.6049572072744638,0.836024678111588,0.34682401027701903,0.8596660244059088,0.7219405495108218,0.7157821652754855,26.043308973312378
18,0.6081920598062351,0.8347451716738198,0.3444645112941452,0.8600941982444873,0.7220834454620584,0.7148000232362316,26.65516948699951
19,0.6067767142099151,0.8359522532188841,0.34688788819184807,0.8600941982444873,0.7225758297830536,0.7173027846853153,27.417332649230957
20,0.6075412093720691,0.8360380901287554,0.34452472944502477,0.8616142153714408,0.7241328356611044,0.7179170676480671,27.947654962539673
