epoch,train_loss,train_acc,val_loss,val_accuracy,val_kappa,val_macro_f1,time_s
1,0.5848041438643797,0.841300087108014,0.2759223022721301,0.8668165275101691,0.738541716260959,0.7317376305925627,65.42713761329651
2,0.48113630633494187,0.8630172038327526,0.26306322470484406,0.8768572040248341,0.7581279366795898,0.7459435932974137,61.36817288398743
3,0.4468091304265043,0.8722016550522648,0.24371080110116747,0.8973025048169557,0.7956455316050264,0.7707449076120163,61.476091623306274
4,0.423384951668069,0.8785115418118467,0.2373153081734401,0.8783558124598587,0.7621846728685443,0.7523360389339124,62.715798139572144
5,0.40174881612254515,0.8831745426829268,0.24624288371578498,0.8879254977520874,0.7798025547738814,0.765275357345112,62.02056360244751
6,0.38420086906561607,0.8869637412891986,0.25712369739886887,0.90278312995076,0.8052886362269669,0.7738765486142262,61.409069299697876
7,0.37254807772673654,0.8906059451219512,0.24094835465769554,0.8909655320059945,0.7847273259017555,0.7658023651331305,62.83145189285278
8,0.3562920172488082,0.8951355618466899,0.25457620386142316,0.892742453436095,0.7872956588732861,0.7659706311146095,62.06875514984131
9,0.346840193026997,0.8961046385017422,0.26390067956288127,0.8980089916506101,0.7968721071977434,0.7699785613746561,61.868727922439575
10,0.332549621840178,0.8970818815331011,0.2641505102659479,0.8978591308071077,0.7972037152577196,0.7710993156797121,63.670011043548584
11,0.3213186149146164,0.9023029181184669,0.26739714967338735,0.8968101049025905,0.7940894003029543,0.7668228419086831,63.71451377868652
